	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74	75	76	77	78	79	80	81	82	83	84	85	86	87	88	89	90	91	92	93	94	95	96	97	98	99	100
0	-0.1044931411743164	8.936639785766602	2.702599287033081	6.195285320281982	-0.20806854963302612	2.656703233718872	1.8660722970962524	0.034438878297805786	-0.09983810037374496	9.252606391906738	0.42593657970428467	-0.09464338421821594	0.600128710269928	-0.07468780875205994	-0.22057007253170013	0.8565502762794495	0.06380103528499603	0.5899061560630798	-0.08163940906524658	-0.18338575959205627	1.8653943538665771	5.995316028594971	4.429403305053711	-0.16591662168502808	3.8103420734405518	3.278981924057007	0.17329327762126923	14.884154319763184	1.1934268474578857	1.0010818243026733	2.4673781394958496	-0.1833605319261551	-0.2560560703277588	5.660187721252441	3.010544538497925	2.4474880695343018	8.03761100769043	1.3068156242370605	0.012302864342927933	0.18362466990947723	11.990837097167969	1.8834940195083618	3.207871437072754	-0.10704944282770157	2.3930389881134033	-0.08605429530143738	2.523691415786743	-0.3811682164669037	-0.2044314444065094	0.045306283980607986	-0.15749110281467438	1.7520709037780762	2.340944766998291	4.663123607635498	5.840566158294678	-0.13854478299617767	-0.0060491664335131645	3.987321138381958	0.026420675218105316	0.24395892024040222	3.345334768295288	-0.1690596044063568	-0.07560562342405319	-0.10211241245269775	-0.2573196589946747	0.03825001418590546	1.3138993978500366	-0.03301345556974411	10.729673385620117	0.043033573776483536	0.1903499960899353	2.3524117469787598	18.702821731567383	-0.04407992586493492	0.07505115866661072	-0.010732050985097885	5.927478790283203	9.248807907104492	12.312369346618652	-0.16695959866046906	4.884851455688477	8.712593078613281	0.044632308185100555	14.310626983642578	-0.11521228402853012	0.7721140384674072	-0.26731598377227783	2.227550506591797	3.7431607246398926	4.612415313720703	4.483495712280273	-0.190259650349617	0.3080180883407593	4.105879306793213	-0.2260574847459793	-0.2561158239841461	0.4765976071357727	4.927619457244873	0.23916243016719818	1.3310619592666626
1	-0.06846023350954056	8.881746292114258	2.5863046646118164	6.094502925872803	-0.07869984954595566	2.526940107345581	1.837586760520935	0.0766613781452179	-0.04568051919341087	9.096393585205078	0.391755610704422	-0.12124986946582794	0.7690383791923523	-0.17210304737091064	-0.05423775315284729	0.8994126319885254	-0.10811902582645416	0.6584077477455139	-0.19444657862186432	-0.05925389751791954	1.849143385887146	5.924501419067383	4.43502140045166	-0.13682691752910614	3.631058931350708	3.3368282318115234	0.16621142625808716	14.736286163330078	1.0156965255737305	1.0503242015838623	2.4100124835968018	-0.20593754947185516	-0.1133979856967926	5.777547359466553	3.024794578552246	2.466949701309204	8.193235397338867	1.2942743301391602	-0.023032130673527718	0.03954816237092018	11.934198379516602	1.737504005432129	3.246823310852051	-0.16102130711078644	2.311455726623535	-0.14890538156032562	2.618407726287842	-0.37042009830474854	-0.1611098051071167	-0.00403120182454586	-0.10430533438920975	1.5182956457138062	2.2685627937316895	4.702265739440918	5.684750080108643	-0.10176800936460495	-0.002773704007267952	4.060934066772461	-0.10386059433221817	0.3182436525821686	3.367870807647705	-0.025086019188165665	-0.09884881973266602	-0.1214105486869812	-0.2880537211894989	-0.050919175148010254	1.3059748411178589	-0.18473798036575317	10.491838455200195	-0.016933679580688477	0.3637291491031647	2.307352304458618	18.288793563842773	-0.19971492886543274	0.030413666740059853	0.004724214319139719	5.884758949279785	9.118390083312988	12.297745704650879	-0.07151306420564651	4.841611385345459	8.629634857177734	-0.08482886105775833	14.03514575958252	-0.27954286336898804	0.7405702471733093	-0.2410767525434494	2.1464271545410156	3.7164714336395264	4.515085220336914	4.418046474456787	-0.2807907164096832	0.1699417531490326	4.160102367401123	-0.21299821138381958	-0.14850933849811554	0.48833274841308594	4.842846393585205	0.24147912859916687	1.4266406297683716
2	-0.1721230298280716	9.337676048278809	2.7862343788146973	6.470090389251709	-0.1298719197511673	2.766242265701294	2.0246546268463135	0.057100437581539154	-0.1803322583436966	9.527112007141113	0.4187806248664856	-0.05579005926847458	0.7181063890457153	-0.15830175578594208	-0.21206724643707275	1.0164231061935425	-0.07921521365642548	0.5793099999427795	-0.14818978309631348	-0.06385747343301773	1.9654128551483154	6.392359733581543	4.596673965454102	-0.17371982336044312	3.836740255355835	3.4313273429870605	0.2311939150094986	15.639908790588379	1.0815874338150024	1.0779675245285034	2.577514410018921	-0.04632112383842468	-0.21459302306175232	6.024719715118408	3.1207797527313232	2.586402654647827	8.51841926574707	1.3046355247497559	-0.01757466420531273	0.14418427646160126	12.624252319335938	1.9487643241882324	3.4309751987457275	-0.08486572653055191	2.598426103591919	-0.0820387676358223	2.6252031326293945	-0.36854448914527893	-0.022839315235614777	0.09038069099187851	-0.08759604394435883	1.8028888702392578	2.387279510498047	4.888674736022949	6.225488662719727	-0.05289598926901817	0.1430433839559555	4.199721336364746	-0.0407540500164032	0.21373313665390015	3.5004706382751465	-0.1843348741531372	-0.17935988306999207	-0.08832120150327682	-0.1777760088443756	0.08328042179346085	1.466766595840454	-0.12008487433195114	11.301321983337402	-0.07374057918787003	0.22288943827152252	2.3698627948760986	19.571468353271484	-0.17035704851150513	0.05085216835141182	-0.05030624940991402	6.147932529449463	9.65485954284668	13.156450271606445	-0.26798635721206665	5.158390522003174	9.105857849121094	-0.09820044785737991	15.000604629516602	-0.11062890291213989	0.9180988073348999	-0.23258590698242188	2.2411742210388184	3.8753504753112793	4.886331558227539	4.621738433837891	-0.11361676454544067	0.23056350648403168	4.390262603759766	-0.1942930966615677	-0.10703477263450623	0.47537991404533386	5.153454780578613	0.23447807133197784	1.5150481462478638
3	-0.06268146634101868	9.119946479797363	2.6953349113464355	6.307720184326172	-0.11002414673566818	2.6382668018341064	1.8866705894470215	0.05491582304239273	-0.08147624880075455	9.231049537658691	0.4601713716983795	-0.10668322443962097	0.7788106203079224	-0.13711723685264587	-0.1702798455953598	0.8817465901374817	0.058011021465063095	0.7151354551315308	-0.10827043652534485	-0.07079049944877625	1.9503661394119263	6.146993637084961	4.515040397644043	-0.15423521399497986	3.704019546508789	3.3929617404937744	0.17494387924671173	15.268954277038574	1.0372726917266846	1.0234324932098389	2.421535015106201	-0.24883165955543518	-0.2028694897890091	5.822254180908203	3.1016275882720947	2.598177671432495	8.231673240661621	1.1738967895507812	-0.11093822121620178	0.06875789165496826	12.289868354797363	1.9120265245437622	3.2713398933410645	-0.1283801943063736	2.3580873012542725	-0.11460065841674805	2.6478912830352783	-0.3090200424194336	-0.04410327598452568	0.111483134329319	-0.11364283412694931	1.7112563848495483	2.436349630355835	4.740231513977051	5.874232769012451	-0.017165858298540115	0.06670063734054565	4.043391227722168	-0.04844439774751663	0.3367295563220978	3.341123580932617	-0.2030343860387802	-0.13975059986114502	0.010376283898949623	-0.21170222759246826	-0.05140051990747452	1.4084901809692383	-0.16033750772476196	10.908424377441406	-0.033402375876903534	0.3284340500831604	2.392904043197632	18.9403133392334	-0.09500803053379059	0.001262122648768127	-4.462851211428642e-05	6.031366348266602	9.468238830566406	12.722386360168457	-0.08755085617303848	4.928833961486816	8.954181671142578	0.03036520630121231	14.586726188659668	-0.2726469039916992	0.6480570435523987	-0.3009423315525055	2.238960027694702	3.720592737197876	4.774486541748047	4.598649501800537	-0.23566225171089172	0.2413826584815979	4.265674114227295	-0.31266236305236816	-0.131013423204422	0.4238099157810211	4.987174987792969	0.2563351094722748	1.3771567344665527
4	-0.15214423835277557	8.627019882202148	2.5283284187316895	5.978178024291992	-0.16904546320438385	2.653233289718628	1.8767191171646118	0.09295721352100372	-0.15718775987625122	9.017155647277832	0.389804482460022	-0.09027380496263504	0.6929537653923035	-0.19609443843364716	-0.06863719969987869	0.8723962903022766	-0.02864999510347843	0.5140244960784912	-0.14561529457569122	-0.04306424781680107	1.893051028251648	5.890946865081787	4.3824687004089355	-0.2994871139526367	3.518589973449707	3.188852548599243	0.20208817720413208	14.570734977722168	0.9806069135665894	0.9903349876403809	2.380156993865967	-0.15133140981197357	-0.27786028385162354	5.640037536621094	2.811358690261841	2.4521448612213135	8.003864288330078	1.1671468019485474	-0.08867070823907852	0.03669816628098488	11.785432815551758	1.8532288074493408	3.2057974338531494	-0.12489252537488937	2.3405282497406006	-0.09637844562530518	2.49661922454834	-0.3597380220890045	-0.03650200366973877	-0.03731665015220642	-0.17827121913433075	1.6668617725372314	2.3328607082366943	4.558710098266602	5.779621124267578	-0.01159512810409069	-0.09106267243623734	3.8910014629364014	0.08850637078285217	0.29359540343284607	3.202713966369629	-0.16349577903747559	-0.11288546025753021	-0.09487470239400864	-0.25026440620422363	0.05784403905272484	1.403960943222046	-0.09559319168329239	10.398573875427246	-0.11530235409736633	0.20418395102024078	2.2077596187591553	18.050132751464844	-0.17066434025764465	0.08907346427440643	-0.02996286004781723	5.788064002990723	9.024187088012695	12.170746803283691	-0.11705216765403748	4.841559410095215	8.554496765136719	0.07718857377767563	13.9550199508667	-0.1292008012533188	0.8306138515472412	-0.2642476558685303	2.186861276626587	3.6563234329223633	4.560762882232666	4.338364601135254	-0.14199599623680115	0.22307683527469635	4.077945232391357	-0.2850456237792969	-0.09229706972837448	0.4327697157859802	4.743758201599121	0.3278596103191376	1.337197184562683
5	-0.03211958333849907	8.931108474731445	2.643016815185547	5.963394641876221	-0.056660812348127365	2.5328927040100098	1.8288865089416504	0.06724754720926285	-0.06664484739303589	9.140045166015625	0.42885828018188477	-0.07560048997402191	0.7456206679344177	-0.07120989263057709	-0.18042831122875214	0.994905948638916	0.0038325556088238955	0.5315573215484619	-0.16402123868465424	-0.02084498479962349	1.9165444374084473	6.097714424133301	4.423679351806641	-0.05688987672328949	3.672478199005127	3.2256264686584473	0.19975656270980835	14.821767807006836	1.0823489427566528	0.9976105093955994	2.2742860317230225	-0.13078062236309052	-0.22236041724681854	5.656138896942139	2.969721794128418	2.4449918270111084	8.097240447998047	1.220520257949829	-0.1235203742980957	0.08297339081764221	11.919259071350098	1.7881150245666504	3.225477933883667	0.05579587072134018	2.3372297286987305	-0.15931859612464905	2.6599698066711426	-0.38623714447021484	-0.0819631814956665	0.025809818878769875	-0.06273861974477768	1.6389739513397217	2.342611789703369	4.566896915435791	5.761390686035156	-0.03317316994071007	-0.012892557308077812	3.9757120609283447	-0.16360130906105042	0.32278138399124146	3.2704687118530273	-0.1720963418483734	-0.02750086411833763	-0.00722256675362587	-0.42673060297966003	-0.012627309188246727	1.331470251083374	-0.17700299620628357	10.582552909851074	-0.07745993882417679	0.30720606446266174	2.2656962871551514	18.352216720581055	-0.18371623754501343	0.07492109388113022	-0.005644855555146933	5.86366081237793	9.108063697814941	12.2269926071167	-0.04716508090496063	4.7367753982543945	8.630609512329102	-0.023183295503258705	14.142560005187988	-0.19685868918895721	0.8485851287841797	-0.27742451429367065	2.107048511505127	3.6802186965942383	4.4668803215026855	4.340212345123291	-0.12266013026237488	0.2491292804479599	4.22672700881958	-0.3796553611755371	-0.1425197720527649	0.46520012617111206	4.916463851928711	0.21714568138122559	1.2980514764785767
6	-0.21544723212718964	8.812800407409668	2.6520628929138184	6.1390252113342285	-0.19504252076148987	2.613245964050293	1.8801952600479126	-0.05562958866357803	-0.1516415923833847	9.1128568649292	0.3883548378944397	-0.04944249615073204	0.6249555945396423	-0.031343188136816025	-0.12604279816150665	0.8829486966133118	-0.013225902803242207	0.4873987138271332	-0.1487697958946228	-0.08345317840576172	1.9465538263320923	5.991204738616943	4.435768127441406	-0.10242403298616409	3.5675106048583984	3.2259552478790283	0.1360580176115036	14.909202575683594	1.090916633605957	1.0060685873031616	2.469878673553467	-0.09516667574644089	-0.1706143021583557	5.615609169006348	2.9965837001800537	2.4253010749816895	8.075005531311035	1.26624596118927	-0.05799959972500801	0.08689020574092865	11.837023735046387	1.769766926765442	3.348829507827759	-0.05949487164616585	2.40942120552063	-0.08144283294677734	2.4297664165496826	-0.35986676812171936	-0.1618138998746872	-0.05610978603363037	-0.06977105885744095	1.7669579982757568	2.36745548248291	4.685635089874268	5.75197696685791	-0.025928504765033722	0.0682397112250328	4.004064083099365	-0.00606481684371829	0.3206227719783783	3.3747549057006836	-0.15059274435043335	-0.039362672716379166	-0.02951003424823284	-0.18872249126434326	-0.07985274493694305	1.2762984037399292	-0.1986875981092453	10.758713722229004	-0.04232172295451164	0.18027842044830322	2.373286008834839	18.450328826904297	-0.16047202050685883	0.003850992303341627	-0.07526277750730515	5.947085857391357	9.221729278564453	12.326335906982422	-0.19011951982975006	4.798652648925781	8.70817756652832	0.08695925027132034	14.18171501159668	-0.1240176185965538	0.7918586134910583	-0.2509496212005615	2.200706958770752	3.6997592449188232	4.573780536651611	4.394536972045898	-0.2097095102071762	0.2508438229560852	4.182975769042969	-0.32954031229019165	-0.09873409569263458	0.4842066466808319	4.868172645568848	0.17780037224292755	1.3904013633728027
7	-0.07447339594364166	9.019808769226074	2.6827147006988525	6.195925712585449	-0.134174644947052	2.627257823944092	1.8346806764602661	-0.04037652164697647	-0.09875716269016266	9.213846206665039	0.3845655620098114	-0.014830360189080238	0.5994808077812195	-0.14613421261310577	-0.16934336721897125	0.959891140460968	-0.06652463972568512	0.576694905757904	-0.14926958084106445	-0.06939536333084106	2.0570693016052246	6.207627773284912	4.524939060211182	-0.1790221780538559	3.647249698638916	3.2847187519073486	0.16965900361537933	15.259547233581543	1.0845038890838623	1.0514897108078003	2.355343818664551	-0.14489583671092987	-0.1582804173231125	5.839794635772705	2.9733686447143555	2.5390841960906982	8.211824417114258	1.21583890914917	-0.1295749545097351	0.14490120112895966	12.022287368774414	1.7730103731155396	3.407153844833374	-0.10477246344089508	2.4292569160461426	-0.02498999610543251	2.668308734893799	-0.38357093930244446	-0.035401083528995514	0.02806481346487999	-0.1482199877500534	1.746993899345398	2.326387405395508	4.797575950622559	5.915281295776367	-0.0425853431224823	-0.009347284212708473	4.090654373168945	-0.016405286267399788	0.31509050726890564	3.448052406311035	-0.1340976059436798	-0.19194211065769196	0.005437541753053665	-0.21661457419395447	0.020001599565148354	1.4993577003479004	-0.14673855900764465	10.91375732421875	-0.06210106611251831	0.29337823390960693	2.400351047515869	18.890474319458008	-0.29488110542297363	0.014070890843868256	-0.10054199397563934	6.009344100952148	9.39085865020752	12.533350944519043	-0.17675484716892242	4.959627628326416	8.84992790222168	0.06871409714221954	14.485550880432129	-0.13713839650154114	0.7650240063667297	-0.24479413032531738	2.3209996223449707	3.7493114471435547	4.7680230140686035	4.483708381652832	-0.22859305143356323	0.3215700685977936	4.170083999633789	-0.3613107204437256	-0.04502932354807854	0.4521859288215637	4.957495212554932	0.1629408597946167	1.3587011098861694
8	-0.10951559245586395	8.904869079589844	2.63521146774292	6.181685924530029	-0.13826262950897217	2.5977017879486084	1.8684101104736328	0.01806088164448738	-0.014841118827462196	9.118362426757812	0.4263248145580292	0.02179247885942459	0.6271790266036987	-0.1056482195854187	-0.20844078063964844	0.9325129985809326	-0.09664714336395264	0.527965247631073	-0.07603734731674194	-0.10264195501804352	1.9855902194976807	6.167007923126221	4.5327935218811035	-0.19852356612682343	3.6739325523376465	3.100710868835449	0.21713873744010925	14.938608169555664	1.077587366104126	1.0889074802398682	2.3535373210906982	-0.0970594584941864	-0.19176873564720154	5.742605686187744	3.021271228790283	2.6331264972686768	8.196510314941406	1.2590851783752441	-0.07697339355945587	0.13854695856571198	12.006511688232422	1.882817268371582	3.1347362995147705	-0.16497263312339783	2.5040481090545654	-0.09804923087358475	2.5155389308929443	-0.31650805473327637	-0.05074261128902435	0.06319659948348999	-0.057832926511764526	1.6959915161132812	2.3499011993408203	4.665226936340332	5.931473731994629	-0.16603176295757294	0.08600465953350067	4.068548679351807	-0.07998882979154587	0.27323117852211	3.342172861099243	-0.15899039804935455	-0.003355009015649557	-0.07498054951429367	-0.12398941814899445	0.034169528633356094	1.3318560123443604	-0.20855379104614258	10.775806427001953	0.006021363660693169	0.21779035031795502	2.3939685821533203	18.493877410888672	-0.09703575074672699	-0.01862388476729393	0.04407425597310066	6.00739049911499	9.419564247131348	12.41881275177002	-0.20592911541461945	4.8481340408325195	8.722358703613281	0.04224525764584541	14.369373321533203	-0.12874186038970947	0.8727370500564575	-0.2375941276550293	2.1252145767211914	3.718640089035034	4.55950403213501	4.433838367462158	-0.19007283449172974	0.170085608959198	4.176243305206299	-0.20770324766635895	-0.10704125463962555	0.4933585822582245	5.022286891937256	0.18743056058883667	1.3865395784378052
9	-0.1128179058432579	9.181978225708008	2.750192165374756	6.377909183502197	-0.22418105602264404	2.649723529815674	1.9169256687164307	-0.007202585227787495	-0.19654780626296997	9.387927055358887	0.5234494209289551	-0.05068686977028847	0.685196578502655	-0.18947076797485352	-0.0903645008802414	0.9654887318611145	-0.15006741881370544	0.5811609625816345	-0.055207181721925735	-0.14668263494968414	1.934933066368103	6.305097579956055	4.599704265594482	-0.15260516107082367	3.642874002456665	3.412635326385498	0.1968279480934143	15.514481544494629	1.1952826976776123	1.0638386011123657	2.6080706119537354	0.033665359020233154	-0.2268829047679901	5.879659175872803	3.100745677947998	2.5687854290008545	8.39100456237793	1.259454369544983	-0.037346433848142624	0.07594293355941772	12.374504089355469	2.0867433547973633	3.4310824871063232	-0.11475231498479843	2.4976916313171387	-0.05853148549795151	2.6687986850738525	-0.33497288823127747	-0.04321970045566559	0.013856202363967896	-0.10804464668035507	1.8039977550506592	2.2907445430755615	4.820559024810791	5.970675945281982	-0.0878930389881134	-0.0011486029252409935	4.266109466552734	-0.16509807109832764	0.24526414275169373	3.4547109603881836	-0.08534956723451614	-0.22516492009162903	-0.011655425652861595	-0.1827480047941208	-0.001890487503260374	1.4287655353546143	-0.15310391783714294	11.040369033813477	-0.07491986453533173	0.2911519408226013	2.417691230773926	19.26799774169922	-0.18911635875701904	0.04663514345884323	-0.09193644672632217	6.221068859100342	9.573802947998047	12.776716232299805	-0.08967706561088562	5.12071418762207	9.059837341308594	0.011908943764865398	14.751933097839355	-0.24400478601455688	0.7982496619224548	-0.17625075578689575	2.3005011081695557	3.8334267139434814	4.726585865020752	4.603421211242676	-0.15643738210201263	0.22443899512290955	4.286257743835449	-0.34859928488731384	-0.08740414679050446	0.5480572581291199	5.049456596374512	0.2201184332370758	1.3990620374679565
